Name 	 Score 	 Formula 																										
conservation of momentum 	0	 {\displaystyle {\frac {a}{b}}\in \mathbb {Q} \Leftrightarrow a\in \mathbb {Z} ,b\in \mathbb {N} } 																										
conservation of momentum 	1	 {\displaystyle \mathbf {v} =\mathbf {v} _{\parallel }+\mathbf {v} _{\perp }} 																										
conservation of momentum 	0	 {\displaystyle E_{\mathrm {r} }={\tfrac {1}{2}}I\omega ^{2}} 																										
conservation of momentum 	0	 {\displaystyle \nabla \cdot \mathbf {E} ={\frac {\rho }{\varepsilon _{0}}},\ \nabla \cdot \mathbf {B} =0,\ \nabla \times \mathbf {E} =-{\frac {\partial \mathbf {B} }{\partial t}},\ \nabla \times \mathbf {B} =\mu _{0}\left(\mathbf {J} +\varepsilon _{0}{\frac {\partial \mathbf {E} }{\partial t}}\right)} 																										
conservation of momentum 	0	 {\displaystyle (x+y)^{n}=\sum _{k=0}^{n}{n \choose k}x^{n-k}y^{k}} 																										
conservation of momentum 	0	 {\displaystyle {\frac {v^{2}}{2}}+\Psi +{\frac {p}{\rho }}=C} 																										
conservation of momentum 	0	 {\displaystyle J\mathbf {f} (M)={\begin{pmatrix}{\dfrac {\partial f_{1}}{\partial x_{1}}}(M)&amp	\cdots &amp	{\dfrac {\partial f_{1}}{\partial x_{n}}}(M)\\\vdots &amp	\ddots &amp	\vdots \\{\dfrac {\partial f_{m}}{\partial x_{1}}}(M)&amp	\cdots &amp	{\dfrac {\partial f_{m}}{\partial x_{n}}}(M)\end{pmatrix}}} 																				
conservation of momentum 	0	 {\displaystyle \left(a_{1},\ldots ,a_{n}\right)=((a_{1},\ldots ,a_{n-1}),a_{n})} 																										
conservation of momentum 	0	 {\displaystyle \zeta ={\frac {c}{2{\sqrt {mk}}}}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}x&amp	Fehler:533	Fehler:539																								
conservation of momentum 	0	 {\displaystyle E^{2}=p^{2}c^{2}+m^{2}c^{4}} 																										
conservation of momentum 	0	 {\displaystyle \mathbb {R} ^{3}} 																										
conservation of momentum 	0	 {\displaystyle T={\tfrac {1}{2}}ab} 																										
conservation of momentum 	0	 {\displaystyle G_{\mu \nu }+\Lambda g_{\mu \nu }={8\pi G \over c^{4}}T_{\mu \nu }} 																										
conservation of momentum 	0	 {\displaystyle \mathbf {s} =\mathbf {v} t} 																										
conservation of momentum 	0	 {\displaystyle P=\sigma \varepsilon AT^{4}} 																										
conservation of momentum 	0	 {\displaystyle {\mathit {TPR}}={\mathit {TP}}/P={\mathit {TP}}/({\mathit {TP}}+{\mathit {FN}})} 																										
conservation of momentum 	0	 {\displaystyle d\left(x,y\right)=d(y,x)} 																										
conservation of momentum 	0	 {\displaystyle {\mbox{ch}}(f_{\mbox{!}}{\mathcal {F}}^{\bullet }){\mbox{td}}(Y)=f_{*}({\mbox{ch}}({\mathcal {F}}^{\bullet }){\mbox{td}}(X))} 																										
conservation of momentum 	0	 {\displaystyle B={F \over {I\ell }}} 																										
conservation of momentum 	0	 {\displaystyle y=f(a)+f'(a)(x-a)} 																										
conservation of momentum 	0	 {\displaystyle v(t)=-gt+v_{0}} 																										
conservation of momentum 	0	 {\displaystyle \operatorname {arctg} x+\operatorname {artcctg} x=\pi /2} 																										
conservation of momentum 	0	 {\displaystyle {\begin{array}{c|c}\mathbf {c} &amp	A\\\hline &amp	\mathbf {b^{T}} \\\end{array}}={\begin{array}{c|cccc}c_{1}&amp	a_{11}&amp	a_{12}&amp	\dots &amp	a_{1s}\\c_{2}&amp	a_{21}&amp	a_{22}&amp	\dots &amp	a_{2s}\\\vdots &amp	\vdots &amp	\vdots &amp	\ddots &amp	\vdots \\c_{s}&amp	a_{s1}&amp	a_{s2}&amp	\dots &amp	a_{ss}\\\hline &amp	b_{1}&amp	b_{2}&amp	\dots &amp	b_{s}\\&amp	b_{1}^{*}&amp	b_{2}^{*}&amp	\dots &amp	b_{s}^{*}\\\end{array}}} 
conservation of momentum 	0	 {\displaystyle {\vec {F}}=m{\vec {g}}} 																										
conservation of momentum 	0	 {\displaystyle F=kX} 																										
conservation of momentum 	0	 {\displaystyle (a_{1},a_{2},\ldots ,a_{m}	q)_{n}=(a_{1}	q)_{n}(a_{2}	q)_{n}\ldots (a_{m}	q)_{n}} 																						
conservation of momentum 	0	 {\displaystyle \partial _{[\alpha }F_{\beta \gamma ]}=0,\partial _{\alpha }F^{\alpha \beta }=\mu _{0}J^{\beta }} 																										
conservation of momentum 	0	 {\displaystyle (t,\mathbf {x} )\mapsto (t+s,{\mathsf {R}}\mathbf {x} +\mathbf {v} t+\mathbf {y} )} 																										
conservation of momentum 	0	 {\displaystyle G=\pi _{1}(X)/p_{*}(\pi _{1}(C))} 																										
conservation of momentum 	0	 {\displaystyle r=\sum _{i=0}^{\infty }{\frac {a_{i}}{10^{i}}}} 																										
conservation of momentum 	0	 {\displaystyle \mathrm {gross} =\mathrm {tare} +\mathrm {net} } 																										
conservation of momentum 	0	 {\displaystyle \psi (x,t)=A\cos(kx-\omega t+\varphi )} 																										
conservation of momentum 	0	 {\displaystyle \mathrm {gross} =\mathrm {tare} +\mathrm {net} } 																										
conservation of momentum 	0	 {\displaystyle \sigma ={\frac {dF}{dA}}} 																										
conservation of momentum 	0	 {\displaystyle F=C-P+2} 																										
conservation of momentum 	0	 {\displaystyle \mathbf {U} \equiv {\frac {d\mathbf {R} }{d\tau }}} 																										
conservation of momentum 	0	 {\displaystyle H=[0,1]^{n}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}{\tilde {y}}_{i+1}&amp	Fehler:539	Fehler:539																								
conservation of momentum 	0	 {\displaystyle t'=\gamma \left(t-{\frac {vx}{c^{2}}}\right),x'=\gamma \left(x-vt\right)} 																										
conservation of momentum 	0	 {\displaystyle r={\sqrt[{n}]{x}}\iff r\in \mathbb {R} _{\geq 0}\wedge r^{n}=x} 																										
conservation of momentum 	0	 {\displaystyle U=(X,(\{(a,b)\in X\times X|P_{n}(a,b)\})_{n})} 																										
conservation of momentum 	0	 {\displaystyle \,{}_{p}F_{q}(a_{1},\ldots ,a_{p}	b_{1},\ldots ,b_{q}	z)=\sum _{n=0}^{\infty }{\frac {(a_{1})_{n}\cdots (a_{p})_{n}}{(b_{1})_{n}\cdots (b_{q})_{n}}}\,{\frac {z^{n}}{n!}}} 																								
conservation of momentum 	0	 {\displaystyle \operatorname {score} (\mathbf {X} _{i},k)={\boldsymbol {\beta }}_{k}\cdot \mathbf {X} _{i}} 																										
conservation of momentum 	0	 {\displaystyle \sigma =E\varepsilon } 																										
conservation of momentum 	0	 {\displaystyle T:\mathbf {v} \mapsto \lambda \mathbf {v} } 																										
conservation of momentum 	0	 {\displaystyle T=KP_{pre}d} 																										
conservation of momentum 	0	 {\displaystyle v=\omega r} 																										
conservation of momentum 	0	 {\displaystyle {\text{DJIA}}={\sum p \over d}} 																										
conservation of momentum 	0	 {\displaystyle S=\bigcup _{i\in I}U_{i}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{array}{llllll}\mathrm {H_{2}O_{2}} &amp	+\ \mathrm {I^{-}} &amp	\mathrm {\to H_{2}O} &amp	+\ \mathrm {IO-} \\\mathrm {H_{2}O_{2}} &amp	+\ \mathrm {IO^{-}} &amp	\mathrm {\to H_{2}O} &amp	+\ \mathrm {O_{2}\uparrow } &amp	+\ \mathrm {I-} \\\hline \mathrm {2H_{2}O_{2}} &amp	&amp	\mathrm {\to 2H_{2}O} &amp	+\ \mathrm {O2\uparrow } &amp	&amp	\Delta _{\mathrm {r} }H^{\circ }=-196{\text{ kJ/mol}}\end{array}}} 														
conservation of momentum 	0	 {\displaystyle f(x)=b^{x}} 																										
conservation of momentum 	0	 {\displaystyle X_{T}=C+\mu RX} 																										
conservation of momentum 	0	 {\displaystyle {\vec {F}}_{g}=-{\frac {Gm_{1}m_{2}}{r^{2}}}{\hat {r}}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}\forall x\in {\mathfrak {g}}\colon \	0&amp	Fehler:507	0&amp	Fehler:507																						
conservation of momentum 	0	 {\displaystyle S={\frac {c^{3}kA}{4\hbar G}}} 																										
conservation of momentum 	0	 {\displaystyle E=mc^{2}} 																										
conservation of momentum 	0	 {\displaystyle \left(M,g\in \Gamma ^{\infty }(\operatorname {Sym} ^{2}\mathrm {T} ^{*}M)\right)} 																										
conservation of momentum 	0	 {\displaystyle \gamma ={\frac {1}{\sqrt {1-v^{2}/c^{2}}}}} 																										
conservation of momentum 	0	 {\displaystyle \sin ^{2}x+\cos ^{2}x=1} 																										
conservation of momentum 	0	 {\displaystyle 10^{30}+666*10^{14}+1} 																										
conservation of momentum 	0	 {\displaystyle {\vec {F}}_{e}={\frac {q_{1}q_{2}}{4\pi \epsilon _{0}r^{2}}}{\hat {r}}} 																										
conservation of momentum 	0	 {\displaystyle {\frac {n^{2}-1}{n^{2}+2}}={\frac {4\pi }{3}}N\alpha } 																										
conservation of momentum 	0	 {\displaystyle p^{\mu }={\begin{matrix}p_{0}\\p_{1}\\p_{2}\\p_{3}\end{matrix}}={\begin{matrix}E/c\\p_{x}\\p_{y}\\p_{z}\end{matrix}}={\begin{matrix}E/c\\{\vec {p}}\end{matrix}}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}f\colon X&amp	\rightarrow Y\\x&amp	\mapsto f(x)\end{aligned}}} 																								
conservation of momentum 	0	 {\displaystyle (G,*)} 																										
conservation of momentum 	0	 {\displaystyle rR^{2}-gG^{2}=\mathrm {constant} } 																										
conservation of momentum 	0	 {\displaystyle \left\{{\vec {x}}:||{\vec {x}}-{\vec {x_{0}}}||^{2}&lt	r^{2}\right\}} 																									
conservation of momentum 	0	 {\displaystyle {\frac {\mathrm {d} }{\mathrm {d} t}}\left({\frac {\partial L}{\partial {\dot {q}}_{j}}}\right)={\frac {\partial L}{\partial q_{j}}}} 																										
conservation of momentum 	0	 {\displaystyle K={\frac {\Phi _{\mathrm {v} }}{\Phi _{\mathrm {e} }}}={\frac {\int _{0}^{\infty }K(\lambda )\Phi _{\mathrm {e} ,\lambda }\,\mathrm {d} \lambda }{\int _{0}^{\infty }\Phi _{\mathrm {e} ,\lambda }\,\mathrm {d} \lambda }}} 																										
conservation of momentum 	0	 {\displaystyle \Delta P=\	C\,a\	h\	{\bigg (}{\frac {1}{T_{o}}}-{\frac {1}{T_{i}}}{\bigg )}} 																							
conservation of momentum 	0	 {\displaystyle MMF_{AlNiCo}=H_{C-AlNiCo}\cdot L_{AlNiCo}} 																										
conservation of momentum 	0	 {\displaystyle {\vec {F}}=-{\frac {mv^{2}{\hat {r}}}{r}}} 																										
conservation of momentum 	0	 {\displaystyle {P}\propto {T}} 																										
conservation of momentum 	0	 {\displaystyle {\vec {A}}+{\vec {B}}={\vec {C}}} 																										
conservation of momentum 	0	 {\displaystyle \mathrm {Ro} ={fL^{2} \over \nu }} 																										
conservation of momentum 	0	 {\displaystyle \alpha ={\frac {dv_{\perp }}{dt}}} 																										
conservation of momentum 	0	 {\displaystyle \cot(x)=1/\tan(x)} 																										
conservation of momentum 	0	 {\displaystyle \mathrm {PH} =\bigcup _{k\in \mathbb {N} }\Delta _{k}^{\mathrm {P} }} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}J&amp	Fehler:539	Fehler:539																								
conservation of momentum 	0	 {\displaystyle M/{\sim }=\{[a]_{\sim }\mid a\in M\}} 																										
conservation of momentum 	0	 {\displaystyle \operatorname {IsLeap} (y)={\begin{cases}{\mathsf {true}}&amp	y\equiv 0{\pmod {400}}\\{\mathsf {false}}&amp	y\equiv 0{\pmod {100}},\	y\not \equiv 0{\pmod {400}}\\{\mathsf {true}}&amp	y\equiv 0{\pmod {4}},\	y\not \equiv 0{\pmod {100}}\\{\mathsf {false}}&amp	y\not \equiv 0{\pmod {4}}\end{cases}}} 																				
conservation of momentum 	0	 {\displaystyle \mathbf {n} \cdot (\mathbf {r} -\mathbf {r} _{0})=0} 																										
conservation of momentum 	0	 {\displaystyle {\underline {Y}}=1/{\underline {Z}}} 																										
conservation of momentum 	0	 {\displaystyle \tau (n)=\sum _{d|n}1} 																										
conservation of momentum 	0	 {\displaystyle E_{C}={\frac {P_{1}^{A}+P_{2}^{B}}{Q_{1}^{B}+Q_{2}^{B}}}\times {\frac {\Delta Q^{B}}{\Delta P_{A}}}} 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}x&amp	Fehler:509	Fehler:533																								
conservation of momentum 	0	 {\displaystyle {\vec {F}}=m\cdot {\vec {a}}} 																										
conservation of momentum 	0	 {\displaystyle \tau (n)\equiv \sigma _{0}(n)=\prod _{i=1}^{r}~(a_{i}+1)} 																										
conservation of momentum 	0	 {\displaystyle PV=nRT} 																										
conservation of momentum 	0	 {\displaystyle i\hbar {\frac {\partial \Psi }{\partial t}}=(c{\hat {\boldsymbol {\alpha }}}\cdot {\hat {\boldsymbol {p}}}+mc^{2}{\hat {\beta }})\Psi } 																										
conservation of momentum 	0	 {\displaystyle \mathbb {R} ^{2}} 																										
conservation of momentum 	0	 {\displaystyle X=\{X_{1},\ldots ,X_{n}\}isasetofvariables} 																										
conservation of momentum 	0	 {\displaystyle M=(A,m)	m\colon A\to \mathbb {N} } 																									
conservation of momentum 	0	 {\displaystyle a^{*}=1+aa^{*}=1+a^{*}a} 																										
conservation of momentum 	0	 {\displaystyle A=\{0\}} 																										
conservation of momentum 	0	 {\displaystyle z(t)=A\mathrm {e} ^{-\zeta \omega _{0}t}\sin \left({\sqrt {1-\zeta ^{2}}}\omega _{0}t+\varphi \right)} 																										
conservation of momentum 	0	 {\displaystyle U=(X,\Phi )} 																										
conservation of momentum 	0	 {\displaystyle x:x=n+{1 \over x}} 																										
conservation of momentum 	0	 {\displaystyle R={\frac {V}{I}}} 																										
conservation of momentum 	0	 {\displaystyle {P_{1}}{T_{2}}={P_{2}}{T_{1}}} 																										
conservation of momentum 	0	 {\displaystyle f(X,x_{0})\to (Y,y_{0})} 																										
conservation of momentum 	0	 {\displaystyle {\boldsymbol {v}}={\frac {\mathrm {d} {\boldsymbol {r}}}{\mathrm {d} t}}} 																										
conservation of momentum 	0	 {\displaystyle {\boldsymbol {V}}=(V,\oplus ,\odot )} 																										
conservation of momentum 	0	 {\displaystyle {\frac {P_{1}}{T_{1}}}={\frac {P_{2}}{T_{2}}}} 																										
conservation of momentum 	0	 {\displaystyle \lim _{x\to \infty }f(x)=L:\iff \forall \epsilon &gt	0\exists n_{0}\forall n&gt	n_{0}:|f(n)-L|&lt	\epsilon } 																							
conservation of momentum 	0	 {\displaystyle MA={\frac {F_{B}}{F_{A}}}={\frac {a}{b}}} 																										
conservation of momentum 	0	 {\displaystyle A=2\pi r(r+h)=\pi d(r+h)=L+2B} 																										
conservation of momentum 	0	 {\displaystyle \Delta (mc)\Delta r\geq \hbar /2} 																										
conservation of momentum 	0	 {\displaystyle i\gamma ^{a}e_{a}^{\mu }D_{\mu }\Psi -m\Psi =0} 																										
conservation of momentum 	0	 {\displaystyle \operatorname {\hat {H}} \Psi =E\Psi } 																										
conservation of momentum 	0	 {\displaystyle \sec ^{-2}x+\csc ^{-2}x=1} 																										
conservation of momentum 	0	 {\displaystyle W=\int _{\theta _{1}}^{\theta _{2}}\tau \ \mathrm {d} \theta } 																										
conservation of momentum 	0	 {\displaystyle B{\text{ codomain of }}f\quad \Leftrightarrow \quad f:A\rightarrow B} 																										
conservation of momentum 	0	 {\displaystyle P(A)=\sum _{i=0}^{n}a_{i}A^{i}=a_{0}I+a_{1}A+\cdots +a_{n}A^{n}} 																										
conservation of momentum 	0	 {\displaystyle P(A)} 																										
conservation of momentum 	0	 {\displaystyle i\hbar {\frac {\partial }{\partial t}}\Psi (\mathbf {r} ,t)={\hat {H}}\Psi (\mathbf {r} ,t)} 																										
conservation of momentum 	0	 {\displaystyle {\boldsymbol {\tau }}=\mathbf {r} \times \mathbf {F} } 																										
conservation of momentum 	0	 {\displaystyle x^{2}+y^{2}+z^{2}=r^{2}} 																										
conservation of momentum 	0	 {\displaystyle {\frac {z}{c}}={\frac {x^{2}}{a^{2}}}+{\frac {y^{2}}{b^{2}}}} 																										
conservation of momentum 	0	 {\displaystyle {\frac {P}{T}}=k} 																										
conservation of momentum 	0	 {\displaystyle f={\frac {a-b}{a}}} 																										
conservation of momentum 	0	 {\displaystyle \omega ={\frac {d\phi }{dt}}={\frac {v_{\perp }}{r}}} 																										
conservation of momentum 	0	 {\displaystyle \mathbf {F} _{12}=-\mathbf {F} _{21}} 																										
conservation of momentum 	0	 {\displaystyle {PAR}={\frac {DAR}{SAR}}} 																										
conservation of momentum 	0	 {\displaystyle n'_{i}=\sum _{j}w_{ij}n_{j}} 																										
conservation of momentum 	0	 {\displaystyle \nabla \cdot \mathbf {B} =0} 																										
conservation of momentum 	0	 {\displaystyle \operatorname {GL} _{n}(\mathbb {K} )=\{A\in \mathbb {K} ^{n\times n}|\det(A)\neq 0\}} 																										
conservation of momentum 	0	 {\displaystyle gT_{p}M\times T_{p}M\to \mathbb {R} } 																										
conservation of momentum 	0	 {\displaystyle {\begin{aligned}x&amp	Fehler:533	Fehler:539																								
conservation of momentum 	0	 {\displaystyle {\frac {d^{2}\theta }{dt^{2}}}+{\frac {g}{l}}\sin \theta =0} 																										
conservation of momentum 	0	 {\displaystyle d:X\times X\to [0,\infty )} 																										
conservation of momentum 	0	 {\displaystyle \left\{{\vec {x}}:||{\vec {x}}-{\vec {x_{0}}}||^{2}\leq r^{2}\right\}} 																										
conservation of momentum 	0	 {\displaystyle |x-y|=2^{-\nu (x-y)}} 																										
